ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"125012090","01","0039000000"," "," "," "," "," "
"125012093","01","0012000000"," "," "," "," "," "
"125012094","01"," "," "," ","0002400000"," "," "
"125012095","01"," ","0000770000"," "," "," "," "
"125012096","01"," "," "," "," "," ","0004000000"
"125012097","01"," ","0006000000"," "," "," "," "
"125012101","01","0028000000"," "," "," "," "," "
"125012104","01","0015600000"," ","0005000000"," "," "," "
"125012106","01"," "," "," ","0014950000"," "," "
"125012111","01","0028000000"," "," "," "," "," "
"125012111","02","0014000000"," "," "," "," "," "
"125012115","01"," "," "," ","0016800000"," "," "
"125012116","01"," "," "," "," "," ","0007200000"
"125013001","01","0009600000"," "," "," "," "," "
"125013006","01"," "," "," ","0014400000"," ","0002400000"
"125013007","01"," "," "," ","0018000000"," "," "
"125013009","01"," "," "," ","0004100000"," ","0000080000"
"125013010","01","0018000000"," "," "," "," "," "
"125013012","01","0006400000"," "," "," "," "," "
"125013016","01"," "," "," ","0000800000"," "," "
"125013018","01","0024000000"," "," "," "," "," "
"125013019","01","0036000000"," "," "," "," "," "
"125013020","02"," "," "," "," ","0","0004800000"
"125013020","03"," "," "," "," ","0","0048000000"
"125013021","01","0018000000"," "," "," "," "," "
"125013035","01","0017400000","0005000000"," "," "," "," "
"125013036","01"," ","0002600000"," "," "," "," "
"125013037","01"," "," "," ","0014800000"," "," "
"125013038","01"," ","0004500000"," ","0018000000"," "," "
"125013039","01"," "," "," "," "," ","0018000000"
"125013040","01","0018000000"," "," "," "," "," "
"125013045","01","0002000000"," "," ","0011200000"," "," "
"125013048","01"," ","0010000000"," "," ","0","0012000000"
"125013059","01"," "," "," ","0018000000"," "," "
"125013062","01","0018000000"," "," "," "," "," "
"125013064","01"," ","0005400000"," "," ","0","0003000000"
"125013070","01","0012000000","0036000000"," "," "," "," "
"125013075","01"," "," "," ","0004200000"," "," "
"125013077","01","0024000000"," "," "," "," "," "
"125013080","01","0020000000"," "," "," "," "," "
"125013081","01","0033750000","0004000000"," "," "," "," "
"125013082","01"," ","0013200000"," "," "," "," "
"125013084","01","0031050000"," "," "," "," "," "
"125013085","01"," "," "," "," "," ","0028974000"
"125013088","01"," ","0003000000"," ","0004000000"," "," "
"125013089","01","0009000000"," "," "," "," "," "
"125013092","01"," "," "," ","0018000000"," ","0015000000"
"125013093","01"," "," "," ","0018000000"," ","0006000000"
"125013094","01"," "," "," ","0018000000"," "," "
"125013095","01"," "," "," ","0018000000"," "," "
"125013102","01"," ","0024000000"," "," "," "," "
"125013104","01"," ","0048000000"," "," "," "," "
"125013110","01"," "," "," ","0018000000"," "," "
"125013111","01","0030000000","0008400000"," "," "," "," "
"125013112","01","0082200000"," "," "," "," "," "
"125013113","01"," "," "," ","0018200000"," ","0035000000"
"125014001","01","0014400000"," "," "," "," "," "
"125014002","01"," "," "," ","0009600000"," "," "
"125014003","01"," "," "," ","0008400000"," ","0030000000"
"125014004","01","0026600000"," "," "," "," "," "
"125014006","01"," "," "," ","0002400000"," "," "
"125014014","01"," "," "," ","0004800000"," "," "
"125014016","01","0017600000"," "," "," "," "," "
"125014018","01"," "," "," ","0039900000"," "," "
"125014022","01"," "," "," ","0003000000"," ","0002000000"
"125014023","01"," ","0012000000"," "," "," "," "
"125014023","03"," ","0006000000"," "," "," "," "
"125014028","01"," ","0018000000"," "," "," "," "
"125014031","01"," "," "," ","0018000000"," "," "
"125014034","01","0018000000"," "," "," "," "," "
"125014036","01","0036000000"," "," "," "," "," "
"125014037","01","0024000000"," "," "," "," "," "
"125014038","01"," "," ","0060000000"," "," "," "
"125014042","05"," "," "," ","0002400000"," "," "
"125014044","03"," "," "," ","0003000000"," "," "
"125014051","01"," "," "," "," "," ","0006000000"
"125014051","02"," "," "," "," "," ","0048000000"
"125014058","01"," "," "," ","0018000000"," "," "
"125014059","01"," "," "," "," "," ","0020000000"
"125014060","01"," ","0012000000"," "," "," "," "
"125014062","01"," "," "," ","0019000000"," "," "
"125014068","01"," "," "," ","0004800000"," "," "
"125014069","01","0024000000"," "," "," "," "," "
"125014072","01"," "," "," ","0025750000"," "," "
"125014075","01"," "," "," ","0022250000"," "," "
"125014075","02"," "," "," "," ","0","0002000000"
"125014076","01"," "," "," ","0003000000"," ","0006000000"
"125014078","01"," "," "," ","0017600000"," "," "
"125014081","01","0014400000"," "," "," "," "," "
"125014085","01","0010000000","0003000000"," "," "," "," "
"125014093","01","0020000000"," "," "," "," "," "
"125014095","01","0014000000"," "," "," "," "," "
"125014096","01","0026000000"," "," "," "," "," "
"125014097","01"," ","0001080000"," "," "," "," "
"125014100","01"," ","0009000000"," "," "," "," "
"125014105","01"," "," "," ","0003600000"," ","0003000000"
"125014111","01"," ","0012000000"," "," "," "," "
"125014113","01"," ","0012000000"," "," "," ","0004800000"
"125014114","01"," "," "," ","0024000000"," "," "
"126011001","01","0","0","0000800000","0004150000","0","0032000000"
"126011004","01","0","0","0007200000","0","0","0"
"126011007","01","0020003248","0","0","0","0","0"
"126011009","01","0","0006000000","0","0","0","0"
"126011010","01","0","0009240000","0000300000","0","0","0"
"126012003","01","0","0","0","0","0","0024000000"
"126012004","01","0","0","0","0","0","0002400000"
"126012006","01","0","0","0","0004150000","0","0003600000"
"126012007","01","0","0","0","0","0","0018250000"
"126012009","01","0","0","0","0","0","0005000000"
"126012010","01","0","0003600000","0","0","0","0014400000"
"126013002","01","0","0","0","0","0","0018000000"
"126013003","01","0","0","0","0","0","0010800000"
"126014002","01","0","0","0","0","0020000000","0004800000"
"126014003","01","0024826628","0","0","0","0","0"
"126021013","01","0","0","0","0","0","0004000000"
"126021014","02","0","0","0","0","0","0000600000"
"126021015","01","0","0","0","0","0","0029000000"
"126021016","01","0","0","0","0","0","0008300000"
"126021019","01","0","0","0","0","0","0018000000"
"126022013","01","0019750000","0","0","0","0","0"
"126022015","01","0","0","0","0","0030000000","0"
"126022018","01","0","0019200000","0","0","0","0"
"126022020","01","0","0024000000","0","0","0","0"
"126023007","01","0020100000","0003480000"," "," "," "," "
"126023011","01","0","0003600000","0010000000","0","0","0"
"126023015","01","0","0","0000400000","0","0","0022000000"
"126023016","01","0023540000","0","0003600000","0","0","0"
"126023017","01","0","0018000000","0","0","0","0"
"126023020","01","0","0074800000","0","0","0","0"
"126024006","02","0","0","0","0004800000","0","0"
"126024009","01","0033077674","0","0","0","0","0"
"126024012","01","0022622128","0003600000","0","0","00","0"
"126024013","01","0","0","0","0","0000200000","0"
"126024015","05","0","0","0","0002400000","0","0"
"126024017","01","0","0006000000","0","0","0","0"
"126024020","01","0","0","0","0","0","0013000000"
"126024020","02","0","0","0","0","0","0013000000"
"126031022","01","0019297684","0005400000","0","0","0","0006000000"
"126031023","02","0","0","0","0003510000","0","0"
"126031024","01","0019255920","0","0","0","0","0"
"126031025","01","0","0","0","0","0","0008400000"
"126031028","01","0","0","0","0","0","0002200000"
"126031030","01","0","0","0","0","0","0001800000"
"126031033","01","0019849600","0006240000","0","0","0","0"
"126031035","01","0087750000","0","0","0","0","0"
"126031039","01","0020411280","0009000000","0","0","0","0"
"126031040","01","0","0013200000","0","0","0","0"
"126031041","01","0018461040","0","0","0","0","0"
"126031042","01","0","0","0","0003300000","0","0006000000"
"126031046","03","0018765585","0","0","0","0","0"
"126031048","01","0","0012000000","0","0","0","0"
"126031049","01","0017150000","0","0","0","0","0"
"126031052","01","0018769864","0","0","0","0","0"
"126031053","01","0031809204","0","0","0010297728","0","0"
"126031055","01","0","0","00","0004150000","0","0004000000"
"126031057","01","0043233550","0","0030000000","0","0","0"
"126031058","03","0023350000","0","0","0","0","0"
"126031059","01","0","0","0","0","0","0012000000"
"126031060","01","0016510000","0019200000","0","0","0","0"
"126031061","01","0029950000","0018000000","0","0","0","0"
"126031067","01","0","0","0","0056500000","0","0"
"126031068","01"," ","0022800000"," ","0013058040"," "," "
"126031069","01","0","0020400000"," "," "," "," "
"126031071","01","0052450000","0","0","0","0","0"
"126031071","02","0010990000","0","0","00","0","0"
"126031072","01","0031250000","0","0","0","0","0"
"126031072","02","0022180000","0","0","0","0","0"
"126031076","01","0021240880","0","0","0","0","0"
"126031082","01","0","0012000000","0","0","0","0"
"126031083","01","0","0","0","0","0","0007000000"
"126031084","01","0","0","0","0","0","0013500000"
"126031086","01","0024116656","0014400000","0","0","0","0006000000"
"126031090","01","0","0000600000","0","0","0","0"
"126031092","01","0","0016800000","0","0","0","0"
"126031094","01","0015746400","0","0","0","0","0"
"126032027","01","0020053844","0","0","0","0","0"
"126032030","01","0","0","0","0","0","0003000000"
"126032031","01","0026130612","0","0","0","0","0"
"126032033","01","0022870000","0004680000","0","0","0","0"
"126032033","05","0004830000","0","0","0","0","0"
"126032034","01","0023710000","0","0","0","0","0"
"126032036","01","0019230000","0","0","0","0","0"
"126032037","01","0","0","0","0","0","0002400000"
"126032042","01","0225350000","0014400000","0","0","0","0"
"126032044","01","0","0","0001200000","0","0","0002400000"
"126032049","01","0","0","0","0025200000","0","0"
"126032050","01","0017110000","0","0","0","0","0"
"126032055","01","0","0006000000","0","0","0","0"
"126032056","01","0","0024000000","0","0","0","0"
"126032058","01","0","0018000000","0","0","0","0"
"126032060","01","0","0027600000","0","0","0","0"
"126032065","01","0152400000","0007440000","0","0","0","0"
"126032068","01","0041750000","0043200000","0","0","0","0"
"126032069","01","0048950000","0025200000","0","0","0","0"
"126032071","01","0","0014400000","0","0","0","0"
"126032072","01","0029961304","0","0","0","0","0"
"126032076","01","0","0013800000","0","0","0","0"
"126032077","01","0019561528","0","0","0","0","0"
"126032081","01","0026046543","0","0","0","0","0"
"126032087","01","0040550000","0","0","0","0","0"
"126032089","01","0027000000","0","0","0","0","0"
"126032090","01","0031550000","0","0","0","0","0"
"126032091","01","0","0021080000","0","0","0","0"
"126032094","01","0","0008420000","0","0","0","0"
"126033022","01","0","0","0","0","0","0011000000"
"126033023","01"," "," "," "," "," ","0000600000"
"126033024","01","0020580000"," "," "," "," "," "
"126033025","01","0091200000","0","0","0","0","0"
"126033035","01","0","0018000000","0","0","0","0"
"126033036","01","0","0030000000","0","0","0","0"
"126033039","01","0","0002400000","0","0","0","0"
"126033042","01","0031167761","0","0","0","0","0"
"126033043","05","0019600000","0","0","0","0","0"
"126033044","01","0","0018000000","0","0","0","0"
"126033045","01","0010620000","0","0","0","0","0"
"126033046","01","0","0","0","0","0","0006000000"
"126033047","01","0","0004200000","0","0","0","0"
"126033048","01","0027250000","0","0","0","0","0"
"126033050","01","0026400000","0004200000","0","0","0","0"
"126033051","01","0019570000","0006000000","0","0","0","0"
"126033052","01","0024950000","0","0","0","0","0"
"126033053","01","0","0015600000"," ","0","0","0"
"126033054","01","0010750000","0","0005400000","0","0","0"
"126033055","01","0027050000","0","0","0","0","0"
"126033058","01","0026200000","0024000000"," "," "," "," "
"126033058","02","0029950000"," "," "," "," "," "
"126033059","01","0022750000","0042000000"," "," "," "," "
"126033060","01","0023600000"," "," "," "," "," "
"126033062","01","0033309064","0028800000","0","0","0","0"
"126033065","01","0037130000","0","0","0","0","0"
"126033069","01","0054550000"," "," "," "," "," "
"126033070","01","0045900000"," "," "," "," "," "
"126033072","01","0003000000"," "," ","0003600000"," ","0010000000"
"126033077","01","0","0","0","0","0","0020000000"
"126033077","02","0","0","0","0","0","0020000000"
"126033077","03","0","0","0","0","0","0020000000"
"126033077","04","0","0","0","0","0","0020000000"
"126033081","01","0027230000"," "," "," "," "," "
"126033082","01","0012640000","0","0","0","0","0"
"126033083","01","0021181440","0","0","0","0","0"
"126033086","01","0","0008400000","0","0","0","0"
"126033090","01","0017100000","0018000000","0","0","0","0"
"126033092","01","0038100000","0","0","0","0","0"
"126033093","01","0","0","0010200000","0","0","0"
"126033094","01","0","0036000000","0","0","0","0"
"126033095","01","0020150000","0","0","0","0","0"
"126034021","07","0","0","0","0005100000","0","0"
"126034023","01","0","0","0","0","0","0030000000"
"126034025","01","0","0","0","0004500000","0000600000","0"
"126034026","01","0","0004800000","0","0","0","0"
"126034032","01","0047700758","0013200000","0","0","0","0"
"126034034","02","0","0012000000","0012000000","0","0","0"
"126034036","01","0015000000","0010800000","0","0","0","0"
"126034038","01","0020624158","0","0","0","0","0"
"126034040","01","0","0","0","0","0","0012000000"
"126034042","01","0022840000","0","0","0","0","0"
"126034048","01","0","0","0","0","0","0007000000"
"126034049","01","0019700000","0","0","0","0","0"
"126034051","01","0032339292","0","0017000000","0","0","0"
"126034053","01","0035639182","0","0","0","0","0"
"126034057","01","0029600000","0","0","0","0","0"
"126034066","01","0","0018000000","0009000000","0","0","0"
"126034068","01","0032750000","0","0","0","0","0"
"126034068","02","0032150000","0","0","0","0","0"
"126034070","01","0","0","0","0","0","0007200000"
"126034071","04","0","0","0","0004000000","0","0"
"126034072","01","0","0006000000","0","0","0","0"
"126034074","01","0","0","0","0","0","0014400000"
"126034076","01","0036290126","0","0","0","0","0"
"126034077","01","0050264988","0","0","0","0","0"
"126034079","01","0020910000","0","0","0","0","0"
"126034080","01","0041497720","0","0","0","0","0"
"126034082","01","0042822912","0","0","0","0","0"
"126034087","01","0032357692","0009600000","0","0","0","0"
"126034088","01","0","0012600000","0004650000","0","0","0"
"126041096","01","0","0","0","0","0","0001800000"
"126041097","01","0","0","0","0","0","0028000000"
"126041099","01","0","0","0","0","0000084000","0"
"126041099","05","0018000000","0","0","0","0","0"
"126042096","01","0","0003960000","0","0","0","0"
"126042097","01","0026700000","0","0","0","0","0"
"126042098","01","0020580000","0","0","0","0","0"
"126042099","01","0","0024240000","0","0","0","0"
"126042100","01","0","0","0","0","0006300000","0"
"126044091","01","0","0014400000","0","0","0","0"
"126044092","01","0","0","0","0","0003000000","0"
"126044093","01","0","0013200000","0","0","0","0"
"126044095","01","0","0","0","0001625000","0","0"
"126044100","01","0","0008400000","0","0","0","0"
"127011001","01"," ","0003300000"," "," "," "," "
"127011001","03"," "," "," "," "," ","0001000000"
"127011002","01","0016150000"," "," "," "," "," "
"127011003","01"," ","0007200000"," "," "," ","0002000000"
"127011005","01"," ","0013440000"," "," "," "," "
"127012002","02"," ","0004680000"," "," "," "," "
"127012004","02"," "," "," "," "," ","0001000000"
"127012005","01","0018945200"," "," "," "," "," "
"127013002","01","0032520000"," "," "," "," "," "
